network,stations,st_lon,st_lat,st_elv,gr_cir_distance,rhypo,repi,mag,origint,Parrtime,collecttime,endtime,evlat,evlon,evdepth,channels
TA,G05D,-121.316704,45.242199,592.0,201.77387110649437,202.5400085452065,201.77387110697043,2.8,2011-03-20T18:02:53.790000Z,30.366125692102237,2011-03-20T18:03:14.156126Z,2011-03-20T18:06:14.156126Z,45.2598,-123.887,17600.0,BH*
TA,G05D,-121.316704,45.242199,592.0,109.08164447988848,109.27513515192187,109.08164448004436,2.7,2011-03-16T10:37:25.380000Z,18.830731669451215,2011-03-16T10:37:34.210732Z,2011-03-16T10:40:34.210732Z,46.092,-122.017,6500.0,BH*
TA,G05D,-121.316704,45.242199,592.0,37.03924451364112,37.31160187058978,37.03924451375053,2.9,2011-03-02T12:12:09.010000Z,6.4307862607420745,2011-03-02T12:12:05.440786Z,2011-03-02T12:15:05.440786Z,45.3557,-121.7607,4500.0,BH*
TA,G05D,-121.316704,45.242199,592.0,134.7207947016266,134.86801891142574,134.7207947018302,2.8,2011-02-17T10:55:04.590000Z,23.241199568973148,2011-02-17T10:55:17.831200Z,2011-02-17T10:58:17.831200Z,46.2787,-122.2145,6300.0,BH*
TA,G05D,-121.316704,45.242199,592.0,134.92700920674105,135.00884346416572,134.92700920694713,2.5,2011-02-15T05:09:32.390000Z,23.268372186951613,2011-02-15T05:09:45.658372Z,2011-02-15T05:12:45.658372Z,46.2793,-122.2182,4700.0,BH*
TA,G05D,-121.316704,45.242199,592.0,134.75418610984025,134.83612525647865,134.75418611004557,2.7,2011-02-14T20:21:42.520000Z,23.2386058988985,2011-02-14T20:21:55.758606Z,2011-02-14T20:24:55.758606Z,46.2782,-122.2165,4700.0,BH*
TA,G05D,-121.316704,45.242199,592.0,135.3783195257304,135.48597491130334,135.3783195259356,2.8,2011-02-14T19:35:08.000000Z,23.34932475556418,2011-02-14T19:35:21.349325Z,2011-02-14T19:38:21.349325Z,46.285,-122.216,5400.0,BH*
TA,G05D,-121.316704,45.242199,592.0,134.62285957762336,134.7014265734083,134.62285957782692,3.6,2011-02-14T18:37:45.380000Z,23.21557401429586,2011-02-14T18:37:58.595574Z,2011-02-14T18:40:58.595574Z,46.28,-122.209,4600.0,BH*
TA,G05D,-121.316704,45.242199,592.0,135.87711678613857,136.0324993013372,135.87711678633863,3.8,2011-02-14T18:35:25.580000Z,23.441487511690337,2011-02-14T18:35:39.021488Z,2011-02-14T18:38:39.021488Z,46.2934,-122.2085,6500.0,BH*
TA,G05D,-121.316704,45.242199,592.0,134.9696923045932,135.0260265313695,134.9696923047915,2.8,2011-01-29T22:44:14.320000Z,23.27276674745892,2011-01-29T22:44:27.592767Z,2011-01-29T22:47:27.592767Z,46.287,-122.201,3900.0,BH*
TA,G05D,-121.316704,45.242199,592.0,134.9077256580639,134.9531194240652,134.90772565826614,2.9,2011-01-29T22:26:22.640000Z,23.26095513572002,2011-01-29T22:26:35.900955Z,2011-01-29T22:29:35.900955Z,46.283,-122.209,3500.0,BH*
TA,G05D,-121.316704,45.242199,592.0,114.35866797795752,117.03809184089135,114.3586679782382,2.5,2011-01-27T01:34:47.890000Z,18.82107529812317,2011-01-27T01:34:56.711075Z,2011-01-27T01:37:56.711075Z,45.1595,-122.7675,24900.0,BH*
TA,G05D,-121.316704,45.242199,592.0,33.947291141816834,36.91434105972312,33.9472911419094,3.6,2010-12-30T09:17:45.680000Z,6.358407089574232,2010-12-30T09:17:42.038407Z,2010-12-30T09:20:42.038407Z,45.1713,-120.8964,14500.0,BH*
TA,G05D,-121.316704,45.242199,592.0,135.2031061842968,135.2178979347408,135.20310618432543,2.9,2010-10-27T01:15:10.730000Z,23.309322849769103,2010-10-27T01:15:24.039323Z,2010-10-27T01:18:24.039323Z,46.4337,-121.6672,2000.0,BH*
TA,G05D,-121.316704,45.242199,592.0,144.0148465823798,144.5391505309412,144.014846582587,2.8,2010-08-17T19:39:07.430000Z,23.85697417326349,2010-08-17T19:39:21.286974Z,2010-08-17T19:42:21.286974Z,46.361,-122.2512,12300.0,BH*
TA,G05D,-121.316704,45.242199,592.0,106.90672837931594,106.95764850066392,106.90672837942228,2.5,2010-07-06T11:52:51.410000Z,18.43597565511863,2010-07-06T11:52:59.845976Z,2010-07-06T11:55:59.845976Z,46.117,-120.7462,3300.0,BH*
TA,G05D,-121.316704,45.242199,592.0,36.56555206470677,36.94766024804213,36.56555206481577,3.2,2010-05-14T19:03:04.090000Z,6.367681670598956,2010-05-14T19:03:00.457682Z,2010-05-14T19:06:00.457682Z,45.36,-121.752,5300.0,BH*
TA,G05D,-121.316704,45.242199,592.0,36.63209232486632,37.07290369131594,36.6320923249763,2.8,2010-05-14T17:09:42.210000Z,6.389078757664562,2010-05-14T17:09:38.599079Z,2010-05-14T17:12:38.599079Z,45.357,-121.7545,5700.0,BH*
TA,G05D,-121.316704,45.242199,592.0,36.31589330813324,36.84133692980713,36.31589330824137,2.5,2010-05-12T03:02:50.690000Z,6.34894238072704,2010-05-12T03:02:47.038942Z,2010-05-12T03:05:47.038942Z,45.3545,-121.7515,6200.0,BH*
TA,G05D,-121.316704,45.242199,592.0,37.12462444773881,37.55965575446555,37.12462444785074,3.0,2010-04-21T12:42:00.230000Z,6.472962730309446,2010-04-21T12:41:56.702963Z,2010-04-21T12:44:56.702963Z,45.3608,-121.7592,5700.0,BH*
TA,H04D,-122.737701,44.523399,284.0,105.90255538923458,109.20427527331466,105.90255538923452,3.03,2016-07-17T01:16:43.880000Z,17.616254784887026,2016-07-17T01:16:51.496255Z,2016-07-17T01:19:51.496255Z,45.474833,-122.813333,26650.0,BH*
TA,H04D,-122.737701,44.523399,284.0,275.90292779910845,276.70628917397494,275.90292779967274,2.89,2016-06-27T22:04:28.370000Z,39.14955484369817,2016-06-27T22:04:57.519555Z,2016-06-27T22:07:57.519555Z,42.394,-124.492167,21070.0,BH*
TA,H04D,-122.737701,44.523399,284.0,120.48960092855692,120.53342454275368,120.48960092889216,2.5,2016-05-18T07:38:54.750000Z,20.776016275851333,2016-05-18T07:39:05.526016Z,2016-05-18T07:42:05.526016Z,45.3195,-121.701667,3250.0,BH*
TA,H04D,-122.737701,44.523399,284.0,350.5536619717672,350.59525085560614,350.5536619727505,2.53,2016-04-08T11:23:23.330000Z,50.22904945269448,2016-04-08T11:24:03.559049Z,2016-04-08T11:27:03.559049Z,41.989333,-120.1645,5400.0,BH*
TA,H04D,-122.737701,44.523399,284.0,182.73890971190767,182.8290054770284,182.7389097119693,2.85,2016-02-08T16:50:07.960000Z,29.43367658204013,2016-02-08T16:50:27.393677Z,2016-02-08T16:53:27.393677Z,46.116833,-122.162667,5739.0,BH*
TA,H04D,-122.737701,44.523399,284.0,193.31696347348532,194.206257526924,193.3169634734984,2.73,2015-11-19T08:02:30.570000Z,29.204687383843147,2015-11-19T08:02:49.774687Z,2015-11-19T08:05:49.774687Z,46.2505,-122.4445,18564.0,BH*
TA,H04D,-122.737701,44.523399,284.0,128.72976380975246,130.65316294110127,128.72976380974976,2.77,2015-11-12T16:16:30.550000Z,20.83157160154765,2015-11-12T16:16:41.381572Z,2015-11-12T16:19:41.381572Z,45.681667,-122.754833,22336.0,BH*
TA,H04D,-122.737701,44.523399,284.0,279.62343747253334,279.62343850282696,279.6234374728704,2.72,2015-10-29T22:38:02.820000Z,42.10276870407783,2015-10-29T22:38:34.922769Z,2015-10-29T22:41:34.922769Z,42.211667,-121.373167,24.0,BH*
TA,H04D,-122.737701,44.523399,284.0,220.7139116622752,221.74903292297276,220.71391166230012,3.24,2015-10-29T04:35:40.830000Z,32.2937583726521,2015-10-29T04:36:03.123758Z,2015-10-29T04:39:03.123758Z,46.486167,-122.308,21401.0,BH*
TA,H04D,-122.737701,44.523399,284.0,137.04731526132113,137.25052923915936,137.04731526166188,2.97,2015-10-26T06:11:01.260000Z,23.56356541298498,2015-10-26T06:11:14.823565Z,2015-10-26T06:14:14.823565Z,43.529167,-121.726,7466.0,BH*
TA,H04D,-122.737701,44.523399,284.0,136.84292051545398,136.87771290934236,136.84292051579558,2.87,2015-10-24T03:55:06.020000Z,23.59342679458497,2015-10-24T03:55:19.613427Z,2015-10-24T03:58:19.613427Z,43.531,-121.726833,3086.0,BH*
TA,H04D,-122.737701,44.523399,284.0,350.8839491632347,350.99006065852933,350.88394916421885,3.52,2015-09-08T08:13:42.940000Z,49.88227454506024,2015-09-08T08:14:22.822275Z,2015-09-08T08:17:22.822275Z,41.986833,-120.162333,8630.0,BH*
TA,H04D,-122.737701,44.523399,284.0,207.049441149866,207.37022925310796,207.04944114990155,3.11,2015-09-03T22:29:21.660000Z,31.745980556287613,2015-09-03T22:29:43.405981Z,2015-09-03T22:32:43.405981Z,46.356167,-122.263167,11530.0,BH*
TA,H04D,-122.737701,44.523399,284.0,351.42820880599686,351.49594015477106,351.4282088069858,2.8,2015-07-28T20:12:11.330000Z,50.157160448269686,2015-07-28T20:12:51.487160Z,2015-07-28T20:15:51.487160Z,41.9857,-120.1532,6900.0,BH*
TA,H04D,-122.737701,44.523399,284.0,48.804044413144446,49.73926769747222,48.80404441315088,4.1,2015-07-04T15:42:18.480000Z,8.569492942898112,2015-07-04T15:42:17.049493Z,2015-07-04T15:45:17.049493Z,44.0896,-122.8334,9600.0,BH*
TA,H04D,-122.737701,44.523399,284.0,119.97468504859388,128.31280159262317,119.9746850487547,2.9,2015-06-25T13:24:48.430000Z,18.677482181163263,2015-06-25T13:24:57.107482Z,2015-06-25T13:27:57.107482Z,45.4812,-123.4398,45500.0,BH*
TA,H04D,-122.737701,44.523399,284.0,241.4063586407317,241.7779766489641,241.4063586413312,2.9,2015-06-18T17:47:31.360000Z,35.77105561396073,2015-06-18T17:47:57.131056Z,2015-06-18T17:50:57.131056Z,46.1521,-120.6996,13400.0,BH*
TA,H04D,-122.737701,44.523399,284.0,138.91291382789584,139.83131848156384,138.9129138283858,2.7,2015-05-15T22:42:43.610000Z,22.782542469359427,2015-05-15T22:42:56.392542Z,2015-05-15T22:45:56.392542Z,45.1999,-121.2597,16000.0,BH*
TA,H04D,-122.737701,44.523399,284.0,259.1347829335035,259.78721239948726,259.13478293408684,2.5,2015-04-18T13:50:08.700000Z,37.3647269366698,2015-04-18T13:50:36.064727Z,2015-04-18T13:53:36.064727Z,42.5643,-124.478,18400.0,BH*
TA,H04D,-122.737701,44.523399,284.0,258.0726406602782,258.8855690409477,258.07264066083275,2.5,2015-04-18T13:49:51.720000Z,36.99630213391962,2015-04-18T13:50:18.716302Z,2015-04-18T13:53:18.716302Z,42.5541,-124.4313,20500.0,BH*
TA,H04D,-122.737701,44.523399,284.0,205.9954642617896,206.8067244952321,205.99546426182988,2.6,2015-04-15T10:14:48.270000Z,30.80427507119068,2015-04-15T10:15:09.074275Z,2015-04-15T10:18:09.074275Z,46.3432,-122.2381,18300.0,BH*
TA,H04D,-122.737701,44.523399,284.0,124.69064222250684,126.26862736982734,124.69064222250326,2.6,2014-12-29T16:31:17.220000Z,20.55635966001999,2014-12-29T16:31:27.776360Z,2014-12-29T16:34:27.776360Z,45.6453,-122.7577,19900.0,BH*
TA,H04D,-122.737701,44.523399,284.0,81.18904907317727,84.06486596345121,81.18904907346199,3.1,2014-12-19T14:01:07.370000Z,14.022593844605302,2014-12-19T14:01:11.392594Z,2014-12-19T14:04:11.392594Z,44.9546,-123.5652,21800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,239.2135143776053,239.708709606712,239.21351437850447,2.9,2014-12-17T01:18:51.730000Z,35.260174745806665,2014-12-17T01:19:16.990175Z,2014-12-17T01:22:16.990175Z,43.0881,-124.9538,15400.0,BH*
TA,H04D,-122.737701,44.523399,284.0,41.34051322139224,43.1601440383464,41.340513221424914,2.6,2014-11-12T11:50:43.190000Z,7.434745271766537,2014-11-12T11:50:40.624745Z,2014-11-12T11:53:40.624745Z,44.1734,-122.9135,12400.0,BH*
TA,H04D,-122.737701,44.523399,284.0,66.20631493141437,68.63589539601114,66.20631493152433,2.5,2014-10-31T16:27:41.050000Z,11.818074361092812,2014-10-31T16:27:42.868074Z,2014-10-31T16:30:42.868074Z,45.0373,-123.1609,18100.0,BH*
TA,H04D,-122.737701,44.523399,284.0,139.9394306442692,140.29627311218766,139.9394306447241,3.1,2014-10-27T07:41:40.440000Z,23.628619120117065,2014-10-27T07:41:54.068619Z,2014-10-27T07:44:54.068619Z,44.3208,-124.4721,10000.0,BH*
TA,H04D,-122.737701,44.523399,284.0,68.99454999782286,74.76421556736263,68.99454999783003,2.7,2014-09-24T15:17:32.400000Z,12.324483159878628,2014-09-24T15:17:34.724483Z,2014-09-24T15:20:34.724483Z,45.1385,-122.6192,28800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,95.52717727802916,112.86031897335904,95.52717727834496,2.8,2014-09-24T11:59:40.160000Z,16.21163859951414,2014-09-24T11:59:46.371639Z,2014-09-24T12:02:46.371639Z,44.7597,-123.8954,60100.0,BH*
TA,H04D,-122.737701,44.523399,284.0,202.7245627509532,203.2713908610181,202.724562750972,3.0,2014-09-16T12:43:41.400000Z,30.807151608429702,2014-09-16T12:44:02.207152Z,2014-09-16T12:47:02.207152Z,46.3297,-122.3772,14900.0,BH*
TA,H04D,-122.737701,44.523399,284.0,122.1729845939631,122.63196224749818,122.17298459427036,2.5,2014-09-04T08:52:01.570000Z,21.036896429084237,2014-09-04T08:52:12.606896Z,2014-09-04T08:55:12.606896Z,45.3693,-121.7489,10600.0,BH*
TA,H04D,-122.737701,44.523399,284.0,190.8812167695759,190.88383618173373,190.8812167696313,2.5,2014-08-03T14:26:14.800000Z,31.00969440388892,2014-08-03T14:26:35.809694Z,2014-08-03T14:29:35.809694Z,46.196,-122.1842,1000.0,BH*
TA,H04D,-122.737701,44.523399,284.0,142.0750079708154,142.1560687766564,142.07500797125957,2.6,2014-07-21T18:50:15.620000Z,24.499929022616413,2014-07-21T18:50:30.119929Z,2014-07-21T18:53:30.119929Z,43.5802,-121.5406,4800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,276.99342206341817,277.1300161775898,276.99342206375803,2.5,2014-07-15T21:44:01.960000Z,40.73606438435133,2014-07-15T21:44:32.696064Z,2014-07-15T21:47:32.696064Z,42.2374,-121.3731,8700.0,BH*
TA,H04D,-122.737701,44.523399,284.0,91.8434812201202,92.81586633028483,91.84348122017862,2.5,2014-05-27T21:00:27.920000Z,15.986112498131126,2014-05-27T21:00:33.906112Z,2014-05-27T21:03:33.906112Z,43.737,-123.0911,13400.0,BH*
TA,H04D,-122.737701,44.523399,284.0,282.18267060486056,283.64854942302435,282.1826706050283,2.6,2014-04-27T14:44:16.060000Z,39.223964568721385,2014-04-27T14:44:45.283965Z,2014-04-27T14:47:45.283965Z,42.0876,-123.7236,28800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,96.97829159399548,97.52373578001873,96.97829159400008,3.4,2014-04-07T03:33:11.360000Z,16.800829848908922,2014-04-07T03:33:18.160830Z,2014-04-07T03:36:18.160830Z,45.3911,-122.8684,10300.0,BH*
TA,H04D,-122.737701,44.523399,284.0,328.6074515167528,329.1110712090103,328.6074515167637,2.7,2014-02-21T09:02:22.500000Z,45.980372049821646,2014-02-21T09:02:58.480372Z,2014-02-21T09:05:58.480372Z,41.5787,-122.3565,18200.0,BH*
TA,H04D,-122.737701,44.523399,284.0,157.0091996757399,158.0262597887312,157.00919967573736,2.9,2014-01-26T17:31:32.720000Z,24.79335000782695,2014-01-26T17:31:47.513350Z,2014-01-26T17:34:47.513350Z,45.9349,-122.8222,17900.0,BH*
TA,H04D,-122.737701,44.523399,284.0,202.1813583761804,202.3241500040228,202.18135837621213,2.7,2014-01-25T16:58:24.990000Z,31.615180786826716,2014-01-25T16:58:46.605181Z,2014-01-25T17:01:46.605181Z,46.3158,-122.2962,7600.0,BH*
TA,H04D,-122.737701,44.523399,284.0,237.04104930980543,237.06131919409117,237.04104931012003,3.9,2014-01-24T13:53:28.520000Z,36.46668652476691,2014-01-24T13:53:54.986687Z,2014-01-24T13:56:54.986687Z,42.5856,-123.9653,3100.0,BH*
TA,H04D,-122.737701,44.523399,284.0,228.1897771098694,228.54849458673368,228.18977711076857,2.6,2013-12-25T02:28:59.540000Z,34.20830851871412,2013-12-25T02:29:23.748309Z,2013-12-25T02:32:23.748309Z,43.2388,-120.5221,12800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,229.85662235658347,230.22394932237916,229.8566223574892,2.7,2013-12-25T02:07:10.090000Z,34.39049743468422,2013-12-25T02:07:34.480497Z,2013-12-25T02:10:34.480497Z,43.2271,-120.5087,13000.0,BH*
TA,H04D,-122.737701,44.523399,284.0,201.85358721036815,201.93689774209275,201.8535872103848,2.7,2013-11-18T15:26:17.140000Z,31.79060988885722,2013-11-18T15:26:38.930610Z,2013-11-18T15:29:38.930610Z,46.3242,-122.4024,5800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,202.0227145563112,202.52818864718097,202.02271455632933,2.8,2013-08-24T01:12:48.400000Z,30.792238846763084,2013-08-24T01:13:09.192239Z,2013-08-24T01:16:09.192239Z,46.3235,-122.379,14300.0,BH*
TA,H04D,-122.737701,44.523399,284.0,201.85303287035444,202.37316244741515,201.853032870373,3.4,2013-08-24T01:08:08.300000Z,30.747285840242924,2013-08-24T01:08:29.047286Z,2013-08-24T01:11:29.047286Z,46.323,-122.3897,14500.0,BH*
TA,H04D,-122.737701,44.523399,284.0,203.75066230791157,204.23107596768503,203.7506623079256,3.8,2013-08-23T21:38:35.040000Z,31.041910511151027,2013-08-23T21:38:56.081911Z,2013-08-23T21:41:56.081911Z,46.3433,-122.4237,14000.0,BH*
TA,H04D,-122.737701,44.523399,284.0,117.75312348660655,117.76688028018914,117.75312348693092,2.5,2013-08-14T17:35:28.250000Z,20.301409167625287,2013-08-14T17:35:38.551409Z,2013-08-14T17:38:38.551409Z,45.3065,-121.7331,1800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,199.24539676935905,199.80174707390972,199.24539676937732,2.5,2013-08-08T19:13:22.100000Z,30.376830291499367,2013-08-08T19:13:42.476830Z,2013-08-08T19:16:42.476830Z,46.2991,-122.3875,14900.0,BH*
TA,H04D,-122.737701,44.523399,284.0,202.28295747121803,202.80198441659653,202.28295747123505,3.2,2013-08-03T02:11:16.200000Z,30.800461104687518,2013-08-03T02:11:37.000461Z,2013-08-03T02:14:37.000461Z,46.327,-122.3907,14500.0,BH*
TA,H04D,-122.737701,44.523399,284.0,208.9131504038729,209.73067112771528,208.9131504038984,2.5,2013-07-09T07:48:11.450000Z,31.141200905116648,2013-07-09T07:48:32.591201Z,2013-07-09T07:51:32.591201Z,46.3808,-122.3273,18500.0,BH*
TA,H04D,-122.737701,44.523399,284.0,157.76480092245822,157.77506903856403,157.76480092252405,2.8,2013-06-09T15:34:23.290000Z,26.81742537782454,2013-06-09T15:34:40.107425Z,2013-06-09T15:37:40.107425Z,43.149,-122.245,1800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,144.75549655185435,145.04124855356858,144.75549655186865,2.5,2013-05-25T16:40:50.900000Z,24.332252852085595,2013-05-25T16:41:05.232253Z,2013-05-25T16:44:05.232253Z,45.813,-122.479,9100.0,BH*
TA,H04D,-122.737701,44.523399,284.0,183.48468047882596,183.5827551009073,183.4846804788882,2.7,2013-05-21T08:03:05.900000Z,29.494601107846016,2013-05-21T08:03:25.394601Z,2013-05-21T08:06:25.394601Z,46.124,-122.164,6000.0,BH*
TA,H04D,-122.737701,44.523399,284.0,103.85439058464831,107.01109495612538,103.85439058464924,2.5,2013-04-19T14:21:33.900000Z,17.440097880241147,2013-04-19T14:21:41.340098Z,2013-04-19T14:24:41.340098Z,45.456,-122.822,25800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,303.2480446223592,303.7130497155327,303.2480446227306,3.0,2013-04-19T03:24:01.190000Z,43.01200631115258,2013-04-19T03:24:34.202006Z,2013-04-19T03:27:34.202006Z,42.0175,-121.2564,16800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,215.13950668047872,215.18247450646825,215.13950668049523,2.6,2013-03-25T20:55:29.790000Z,33.613912374536405,2013-03-25T20:55:53.403912Z,2013-03-25T20:58:53.403912Z,42.602,-122.407,4300.0,BH*
TA,H04D,-122.737701,44.523399,284.0,213.506090308444,213.7042128709785,213.5060903084605,2.8,2013-03-24T19:28:13.590000Z,32.82379408756881,2013-03-24T19:28:36.413794Z,2013-03-24T19:31:36.413794Z,42.617,-122.405,9200.0,BH*
TA,H04D,-122.737701,44.523399,284.0,213.86736832674185,214.06515651785568,213.86736832676004,2.5,2013-03-24T12:28:54.400000Z,32.86847908947823,2013-03-24T12:29:17.268479Z,2013-03-24T12:32:17.268479Z,42.614,-122.402,9200.0,BH*
TA,H04D,-122.737701,44.523399,284.0,214.00692155460555,214.58204135781327,214.00692155462235,3.2,2013-03-24T11:39:04.500000Z,32.10659476652115,2013-03-24T11:39:26.606595Z,2013-03-24T11:42:26.606595Z,42.612,-122.41,15700.0,BH*
TA,H04D,-122.737701,44.523399,284.0,213.08561221006428,213.2972764264587,213.08561221008128,2.6,2013-03-24T08:00:11.090000Z,32.73580773663519,2013-03-24T08:00:33.825808Z,2013-03-24T08:03:33.825808Z,42.621,-122.403,9500.0,BH*
TA,H04D,-122.737701,44.523399,284.0,199.6383197731096,199.8987211611136,199.6383197731554,2.7,2013-01-31T04:01:12.980000Z,30.988800121074817,2013-01-31T04:01:33.968800Z,2013-01-31T04:04:33.968800Z,46.2818,-122.2167,10200.0,BH*
TA,H04D,-122.737701,44.523399,284.0,157.87542841300052,158.2242108420721,157.87542841302596,3.7,2013-01-31T01:03:16.960000Z,25.78721462363309,2013-01-31T01:03:32.747215Z,2013-01-31T01:06:32.747215Z,45.9223,-122.388,10500.0,BH*
TA,H04D,-122.737701,44.523399,284.0,159.64571610154448,160.6797892385154,159.6457161020418,2.8,2013-01-25T04:27:41.680000Z,25.08353790760599,2013-01-25T04:27:56.763538Z,2013-01-25T04:30:56.763538Z,44.3922,-124.7353,18200.0,BH*
TA,H04D,-122.737701,44.523399,284.0,169.42017305770955,169.53358085959724,169.42017305822114,3.4,2013-01-25T03:43:05.200000Z,27.730963462423105,2013-01-25T03:43:22.930963Z,2013-01-25T03:46:22.930963Z,44.476,-124.867,6200.0,BH*
TA,H04D,-122.737701,44.523399,284.0,153.7945782994081,157.46495582965989,153.79457829987615,2.9,2013-01-25T00:41:11.590000Z,22.89165143973537,2013-01-25T00:41:24.481651Z,2013-01-25T00:44:24.481651Z,44.457,-124.669,33800.0,BH*
TA,H04D,-122.737701,44.523399,284.0,125.4451519349564,126.75853479740074,125.44515193495464,2.9,2012-12-24T00:25:25.200000Z,20.85322989666367,2012-12-24T00:25:36.053230Z,2012-12-24T00:28:36.053230Z,45.652,-122.766,18200.0,BH*
TA,H04D,-122.737701,44.523399,284.0,125.10906771313238,126.543584681518,125.10906771312987,3.3,2012-11-19T14:15:09.500000Z,20.715866447349065,2012-11-19T14:15:20.215866Z,2012-11-19T14:18:20.215866Z,45.649,-122.764,19000.0,BH*
TA,H04D,-122.737701,44.523399,284.0,130.25937274579718,130.25937274630638,130.25937274630638,2.8,2012-11-14T00:49:54.200000Z,22.458122091248317,2012-11-14T00:50:06.658122Z,2012-11-14T00:53:06.658122Z,44.037,-121.253,0.0,BH*
TA,H04D,-122.737701,44.523399,284.0,190.66846641665327,190.67224256744743,190.66846641670855,2.6,2012-11-13T19:52:00.400000Z,30.95936098171193,2012-11-13T19:52:21.359361Z,2012-11-13T19:55:21.359361Z,46.194,-122.184,1200.0,BH*
TA,H04D,-122.737701,44.523399,284.0,125.10598124864435,130.80805229150536,125.10598124908816,2.9,2012-11-08T09:58:28.000000Z,19.23902057954339,2012-11-08T09:58:37.239021Z,2012-11-08T10:01:37.239021Z,45.026,-124.152,38200.0,BH*
TA,H04D,-122.737701,44.523399,284.0,124.8447583702258,130.79454764106512,124.8447583706695,2.9,2012-11-03T23:54:43.590000Z,19.21033481906145,2012-11-03T23:54:52.800335Z,2012-11-03T23:57:52.800335Z,45.025,-124.149,39000.0,BH*
TA,H04D,-122.737701,44.523399,284.0,196.11305079779652,196.33819978100735,196.113050797867,2.6,2012-09-28T13:46:00.790000Z,30.648708833906632,2012-09-28T13:46:21.438709Z,2012-09-28T13:49:21.438709Z,46.232,-122.112,9400.0,BH*
